User_ID,Account_Age,Email_Verified,Phone_Verified,Total_Products_Ordered,Return_Attempts,Successful_Returns,Complaints_Raised,Complaints_Refuted,Frequent_Location,Total_Reviews_Written,Legitimacy_Score,Normalized_Legitimacy_Score
U354,3,False,False,88,8,16,12,18,Lake Shannon,69,130,0.49299719887955185
U355,2,False,True,85,1,5,19,14,Lake Amy,84,172,0.5518207282913166
U356,9,True,False,46,4,10,8,15,Diazburgh,92,253,0.665266106442577
U357,7,True,False,69,3,9,15,2,Port Brian,38,36,0.36134453781512604
U358,6,False,True,81,13,19,15,7,Davidsonmouth,43,11,0.32633053221288516
U359,1,False,False,82,8,3,8,14,West Amy,1,30,0.35294117647058826
U360,4,True,True,20,19,14,10,13,Vanessaland,15,0,0.31092436974789917
U361,7,True,True,92,10,7,16,19,Jeffreyside,83,243,0.6512605042016807
U362,4,False,True,68,7,8,7,1,Lake Joanna,46,102,0.453781512605042
U363,7,False,True,173,2,19,13,15,Erikburgh,19,172,0.5518207282913166
U364,4,True,True,109,12,3,12,7,Stephenmouth,19,104,0.4565826330532213
U365,4,False,True,122,3,0,7,0,New David,44,183,0.5672268907563025
U366,2,True,True,115,2,6,4,5,West Maria,85,352,0.803921568627451
U367,9,True,True,161,14,5,16,5,Williamsland,72,208,0.6022408963585434
U368,6,False,False,136,8,12,5,3,New Amber,67,183,0.5672268907563025
U369,5,False,True,75,19,18,8,16,Lake Michelleport,80,164,0.5406162464985994
U370,7,True,False,49,10,10,5,1,Lake Jeffreyton,80,158,0.5322128851540616
U371,1,False,True,43,15,14,19,17,West Josephborough,16,-81,0.19747899159663865
U372,2,True,False,83,8,9,0,8,Caitlinview,88,295,0.7240896358543417
U373,2,False,False,174,7,16,6,15,North Sandra,69,264,0.680672268907563
U374,2,True,False,24,8,10,19,15,New Vincentton,62,27,0.3487394957983193
U375,4,False,False,103,2,14,1,10,West Ashleyburgh,7,127,0.4887955182072829
U376,1,True,False,93,7,16,13,5,Butlerton,46,65,0.4019607843137255
U377,9,False,False,29,18,6,19,3,New Jasonburgh,82,-66,0.2184873949579832
U378,9,False,False,13,17,7,3,19,Smithmouth,64,125,0.48599439775910364
U379,1,False,False,122,19,18,0,1,Zacharyfort,51,100,0.45098039215686275
U380,9,True,False,71,11,12,11,3,West Michaelton,97,159,0.5336134453781513
U381,3,True,False,158,5,4,9,19,Ortegaville,65,316,0.7535014005602241
U382,3,False,True,53,14,0,6,17,New Brandonland,15,94,0.4425770308123249
U383,3,False,True,196,16,11,12,1,Port Sarah,48,131,0.4943977591036415
U384,3,True,False,106,4,8,12,17,Lake Danielleberg,81,253,0.665266106442577
U385,5,True,True,100,9,19,3,18,West Marissa,48,283,0.7072829131652661
U386,9,False,True,163,18,13,14,13,West Heidishire,25,90,0.4369747899159664
U387,5,True,True,74,4,5,8,10,Rossside,23,170,0.5490196078431373
U388,4,True,True,26,8,11,17,0,Rubioberg,29,-40,0.2549019607843137
U389,8,False,True,87,5,17,0,19,Richardhaven,31,251,0.6624649859943977
U390,7,False,True,166,0,10,1,3,Benjaminport,70,355,0.8081232492997199
U391,3,True,False,136,0,18,11,11,Andersonport,65,231,0.634453781512605
U392,2,False,True,116,1,5,7,6,West Shannon,18,151,0.5224089635854342
U393,1,True,True,80,5,5,8,1,Robertchester,23,118,0.47619047619047616
U394,1,True,True,155,6,12,7,6,New Becky,66,295,0.7240896358543417
U395,8,False,False,67,18,1,6,19,West Jennastad,65,156,0.5294117647058824
U396,7,True,False,122,9,13,0,4,Thomasfurt,59,253,0.665266106442577
U397,8,True,True,175,0,19,0,11,West Cassandra,89,486,0.9915966386554622
U398,7,False,True,99,7,17,16,4,Arielberg,3,-40,0.2549019607843137
U399,9,True,True,133,19,8,18,6,Sarashire,61,112,0.4677871148459384
U400,1,True,True,161,15,0,16,15,East Brittanyfurt,31,165,0.542016806722689
U401,9,True,False,167,12,4,13,11,West Ronaldport,59,210,0.6050420168067226
U402,4,False,False,133,17,13,7,3,Simpsonbury,81,137,0.5028011204481793
U403,6,False,False,70,17,7,4,13,Brendaton,74,156,0.5294117647058824
U404,8,False,False,67,8,8,12,8,East Kevinport,93,133,0.49719887955182074
U405,6,True,False,160,0,8,3,9,Lake Valerie,31,283,0.7072829131652661
U406,7,False,True,95,11,5,6,0,Tracyton,5,44,0.37254901960784315
U407,3,True,False,87,12,10,4,3,Port Stephenmouth,11,60,0.3949579831932773
U408,9,True,True,178,16,4,13,17,Rodriguezview,42,247,0.6568627450980392
U409,8,False,True,73,14,0,4,3,Garciaside,52,148,0.5182072829131653
U410,5,False,False,26,3,10,18,13,Joshuastad,43,-28,0.27170868347338933
U411,4,True,True,12,0,5,9,7,Youngville,42,139,0.5056022408963585
U412,1,False,True,30,8,3,3,13,New Loriside,59,189,0.5756302521008403
U413,3,False,True,119,17,3,11,6,North Ernestton,2,8,0.32212885154061627
U414,1,False,False,139,17,8,18,15,Port Joshuafurt,89,113,0.469187675070028
U415,4,True,True,17,13,2,10,13,Saramouth,49,119,0.47759103641456585
U416,5,True,True,91,8,2,2,6,Johnsontown,35,237,0.6428571428571429
U417,7,True,True,115,0,15,8,16,Lake Veronicahaven,74,347,0.7969187675070029
U418,4,False,False,50,11,10,10,3,Smithberg,73,44,0.37254901960784315
U419,6,True,True,1,2,15,14,9,North Lauren,85,148,0.5182072829131653
U420,6,True,False,119,13,4,13,10,Robertside,57,142,0.5098039215686274
U421,3,True,True,61,18,11,15,19,New Monicastad,40,80,0.42296918767507
U422,4,False,False,116,1,8,6,0,New Kylie,62,167,0.5448179271708683
U423,7,True,False,107,5,17,15,14,Seanfort,91,214,0.6106442577030813
U424,5,True,False,43,16,1,12,12,North Debra,90,141,0.5084033613445378
U425,7,True,True,174,5,17,15,3,Anthonyville,87,268,0.6862745098039216
U426,5,True,True,107,10,5,8,10,South Jonathanmouth,76,279,0.7016806722689075
U427,5,True,True,160,2,10,8,14,Fisherland,17,264,0.680672268907563
U428,3,False,False,153,12,13,12,18,Haleyfort,1,45,0.3739495798319328
U429,7,False,True,175,16,12,4,14,Port Jonathanland,89,343,0.7913165266106442
U430,1,True,True,33,19,11,16,8,Lake Jeffrey,59,16,0.3333333333333333
U431,3,False,False,118,19,6,1,17,New Leahchester,75,242,0.6498599439775911
U432,8,True,True,169,9,0,17,4,New Sarahton,78,246,0.6554621848739496
U433,7,False,True,182,10,6,17,15,Port Lindashire,41,171,0.5504201680672269
U434,2,True,False,107,6,18,1,14,Port Brandonstad,69,293,0.7212885154061625
U435,5,True,False,158,8,7,8,1,Taylortown,33,155,0.5280112044817927
U436,3,False,True,12,13,19,8,2,Abbottburgh,95,85,0.42997198879551823
U437,4,True,False,34,8,17,4,15,South Christina,23,99,0.4495798319327731
U438,1,False,False,56,19,3,4,11,Hartmanburgh,92,156,0.5294117647058824
U439,3,False,False,120,13,11,1,8,Lewisland,37,143,0.511204481792717
U440,4,False,False,182,5,15,0,12,Davidsonberg,99,393,0.8613445378151261
U441,8,True,False,52,1,15,3,18,Fosterport,3,149,0.5196078431372549
U442,3,True,False,140,7,5,17,9,Cranefurt,99,224,0.6246498599439776
U443,4,True,False,42,3,16,15,11,Lake Monicatown,83,124,0.484593837535014
U444,7,False,True,185,3,12,13,7,Angelaton,35,185,0.5700280112044818
U445,7,True,True,195,16,17,0,13,Anthonybury,76,412,0.8879551820728291
U446,5,True,True,81,10,17,10,3,Floydmouth,92,206,0.5994397759103641
U447,7,False,False,148,18,9,0,15,Thomasburgh,66,261,0.6764705882352942
U448,8,True,False,163,1,12,19,17,Ericfort,36,167,0.5448179271708683
U449,6,False,False,59,14,14,1,6,Nicholasland,54,101,0.4523809523809524
U450,3,False,True,40,18,6,5,1,Samanthamouth,76,101,0.4523809523809524
U451,3,True,True,41,5,11,2,1,Port Donald,34,153,0.5252100840336135
U452,7,True,False,115,7,17,10,14,Lake Stevenland,57,194,0.5826330532212886
U453,6,False,True,151,11,6,19,19,Lake Mariahburgh,7,65,0.4019607843137255
U454,7,True,True,178,0,15,4,5,Donaldstad,56,359,0.8137254901960784
U455,5,False,False,47,5,0,15,15,Rayville,6,-31,0.26750700280112044
U456,8,False,True,110,4,2,5,4,Kaylaborough,75,272,0.6918767507002801
U457,4,False,True,1,12,12,9,7,South Juanstad,27,-26,0.27450980392156865
U458,9,True,False,164,18,5,11,12,Jonesville,30,142,0.5098039215686274
U459,5,True,True,170,6,17,1,5,West Terrymouth,66,363,0.819327731092437
U460,4,True,True,176,8,5,8,14,Danielstad,19,262,0.6778711484593838
U461,7,True,True,67,14,13,15,14,Crawfordchester,19,43,0.3711484593837535
U462,9,True,True,189,15,3,16,8,Mendezport,26,158,0.5322128851540616
U463,1,False,True,169,3,12,4,9,New Kristinemouth,57,301,0.7324929971988795
U464,8,True,False,137,19,4,15,3,East Ericfurt,59,83,0.4271708683473389
U465,7,False,False,168,2,5,10,4,East Clinton,76,234,0.6386554621848739
U466,8,False,False,156,11,12,16,13,Kerrland,78,154,0.5266106442577031
U467,6,False,True,58,19,0,12,9,Laurenberg,90,130,0.49299719887955185
U468,1,False,True,132,17,1,2,15,South Suzanne,44,240,0.6470588235294118
U469,6,True,True,75,12,14,1,11,Rachelburgh,52,248,0.6582633053221288
U470,5,False,True,51,15,6,17,16,Richardside,54,42,0.3697478991596639
U471,4,True,True,150,3,15,9,5,West Christinemouth,6,160,0.5350140056022409
U472,3,True,False,44,11,4,16,8,North Andrea,74,65,0.4019607843137255
U473,4,False,True,70,12,9,17,16,Josephstad,14,-12,0.29411764705882354
U474,1,False,True,52,3,6,5,1,Millerstad,47,126,0.48739495798319327
U475,6,False,True,160,16,5,7,16,Williamsview,98,338,0.7843137254901961
U476,3,True,True,19,1,2,3,0,Lake Bradchester,68,222,0.6218487394957983
U477,4,True,False,104,0,4,3,13,Lake Derrick,98,385,0.8501400560224089
U478,8,True,False,36,19,1,14,6,Moralesmouth,80,55,0.38795518207282914
U479,3,False,False,179,7,6,1,5,New Mariah,61,275,0.696078431372549
U480,8,False,True,142,7,17,9,9,South Kaylee,57,208,0.6022408963585434
U481,5,True,False,136,2,9,0,2,Petersonshire,64,306,0.7394957983193278
U482,3,False,True,27,9,12,14,10,Prestonfort,79,82,0.4257703081232493
U483,7,False,True,162,8,10,9,7,West Nathanmouth,97,305,0.7380952380952381
U484,8,True,True,19,12,18,16,18,South Rickey,98,165,0.542016806722689
U485,9,False,False,11,8,19,10,18,East Brianland,82,105,0.4579831932773109
U486,6,True,False,17,6,12,2,9,Susanbury,27,104,0.4565826330532213
U487,3,False,True,85,9,13,7,6,West Joelhaven,41,112,0.4677871148459384
U488,5,False,False,134,6,14,1,13,East Susanview,13,167,0.5448179271708683
U489,4,True,True,33,11,17,7,9,East Danielhaven,32,91,0.438375350140056
U490,8,False,False,17,17,17,17,11,Port Kevinhaven,47,-107,0.16106442577030813
U491,3,True,False,53,8,10,14,9,Brendanshire,58,70,0.40896358543417366
U492,6,True,True,164,12,6,6,1,Cynthiamouth,8,165,0.542016806722689
U493,7,False,True,194,15,6,8,12,Mooreland,97,345,0.7941176470588235
U494,6,True,True,152,7,6,14,10,Kimberlyport,9,145,0.5140056022408963
U495,3,False,False,89,7,4,4,19,Port Debbiechester,68,243,0.6512605042016807
U496,6,False,False,150,10,14,0,8,Lake Marcuschester,15,154,0.5266106442577031
U497,2,True,True,188,10,3,6,0,Meyersside,47,270,0.6890756302521008
U498,5,False,False,89,10,2,9,15,Stephaniestad,45,120,0.4789915966386555
U499,4,False,False,61,5,5,14,16,Port Eric,96,166,0.5434173669467787
U500,3,True,True,46,14,18,8,5,North Cynthia,58,107,0.46078431372549017
U501,1,True,True,51,13,19,5,17,Amandaborough,25,135,0.5
U502,5,True,True,92,6,15,15,18,Moodyfurt,62,206,0.5994397759103641
U503,9,True,False,11,12,18,6,0,Lake Lisa,78,79,0.4215686274509804
U504,3,False,False,5,12,9,14,15,Wilsonmouth,50,-32,0.2661064425770308
U505,1,False,True,94,5,1,18,15,North Jonathon,40,94,0.4425770308123249
U506,6,False,True,156,17,3,2,12,South David,44,255,0.6680672268907563
U507,8,False,True,149,12,3,12,4,Hollandmouth,40,129,0.49159663865546216
U508,6,False,False,131,13,17,19,11,Wagnerhaven,68,45,0.3739495798319328
U509,7,True,False,43,11,15,9,7,Anthonychester,42,51,0.38235294117647056
U510,4,True,False,44,8,10,16,2,West Kristibury,81,54,0.3865546218487395
U511,9,False,True,102,0,1,17,5,Johnsonbury,97,217,0.6148459383753502
U512,6,True,False,74,17,1,10,1,New Sandraville,53,60,0.3949579831932773
U513,7,True,True,13,2,9,13,1,Shawnberg,12,-2,0.3081232492997199
U514,8,False,False,51,3,19,10,4,North Brittany,36,6,0.31932773109243695
U515,8,False,False,91,16,10,1,12,North Thomastown,71,199,0.5896358543417367
U516,4,True,False,176,14,10,3,1,Lake Jeffery,63,245,0.65406162464986
U517,8,True,True,100,18,15,15,18,New Tammy,99,234,0.6386554621848739
U518,1,True,False,10,17,9,1,4,Madelineview,46,61,0.3963585434173669
U519,3,False,True,43,1,6,14,19,West Thomasshire,86,209,0.603641456582633
U520,2,True,True,87,3,12,0,19,West Nicholas,57,361,0.8165266106442577
U521,8,False,False,51,19,15,3,10,Port Sharon,63,88,0.4341736694677871
U522,7,True,True,82,4,17,16,12,Jeanetteland,66,174,0.5546218487394958
U523,2,False,False,48,7,7,9,13,Port Robertborough,36,50,0.38095238095238093
U524,9,False,False,195,11,19,9,15,South David,36,177,0.5588235294117647
U525,8,False,True,191,16,12,2,10,Edwardbury,62,307,0.7408963585434174
U526,5,True,True,190,10,4,3,18,North Lisa,5,312,0.7478991596638656
U527,8,True,True,15,3,11,7,0,Ronaldville,34,92,0.43977591036414565
U528,3,True,True,16,17,13,19,12,Collinsside,72,25,0.34593837535014005
U529,9,False,False,89,17,9,7,12,Nicholasview,70,134,0.49859943977591037
U530,9,False,True,38,2,15,4,4,East Monique,8,62,0.39775910364145656
U531,6,False,True,37,9,3,13,12,Brownbury,29,36,0.36134453781512604
U532,4,True,True,135,19,7,19,18,Port Pamela,7,48,0.37815126050420167
U533,2,False,False,69,2,0,0,5,New Troyburgh,81,250,0.6610644257703081
U534,6,True,True,90,11,3,8,16,Lake Elizabeth,34,209,0.603641456582633
U535,4,True,True,26,3,9,5,18,Port Christinaburgh,87,315,0.7521008403361344
U536,1,False,False,4,14,8,6,5,Thompsonberg,81,47,0.37675070028011204
U537,1,True,True,178,10,6,19,16,Cranebury,22,152,0.5238095238095238
U538,9,True,False,165,12,11,15,15,South Carrieburgh,37,150,0.5210084033613446
U539,8,False,False,144,19,0,18,17,Josephburgh,50,70,0.40896358543417366
U540,6,True,True,95,17,11,5,11,Reginatown,21,147,0.5168067226890757
U541,6,False,False,32,8,5,9,9,Port Matthewfurt,33,15,0.3319327731092437
U542,4,True,False,147,10,13,1,16,Harrisstad,80,359,0.8137254901960784
U543,5,True,False,114,0,17,13,6,Stephanieshire,3,46,0.3753501400560224
U544,4,False,True,160,4,7,6,6,Carrborough,11,176,0.5574229691876751
U545,5,True,True,47,17,12,8,14,West Kylechester,4,46,0.3753501400560224
U546,2,False,False,100,19,13,1,5,South Allenport,88,174,0.5546218487394958
U547,5,False,True,105,16,17,5,12,Larsonbury,84,229,0.6316526610644257
U548,5,False,True,27,16,16,13,0,North Amyland,67,-21,0.2815126050420168
U549,7,False,False,66,8,1,0,16,South Michaelfort,47,212,0.6078431372549019
U550,7,False,False,93,1,10,6,6,Mirandachester,59,170,0.5490196078431373
U551,1,False,True,71,11,3,5,11,Marychester,7,81,0.42436974789915966
U552,1,False,True,90,13,8,3,7,Lake David,13,92,0.43977591036414565
U553,3,False,True,120,14,6,16,16,North Heatherfurt,12,38,0.3641456582633053
U554,9,False,False,17,0,12,9,10,Robertville,36,43,0.3711484593837535
U555,2,False,False,44,19,15,18,13,South Pamland,91,-10,0.2969187675070028
U556,6,False,False,1,0,2,9,14,Coryshire,29,47,0.37675070028011204
U557,4,False,False,94,14,17,2,13,Millerbury,70,183,0.5672268907563025
U558,3,True,True,124,6,4,10,8,Maxwelltown,8,148,0.5182072829131653
U559,8,False,True,174,6,18,9,5,Velazquezbury,63,235,0.6400560224089635
U560,2,False,True,55,3,18,15,12,Danielshire,45,58,0.39215686274509803
U561,5,True,False,92,3,13,9,8,Pereztown,78,217,0.6148459383753502
U562,5,True,True,189,12,19,4,7,Millerfort,56,308,0.742296918767507
U563,1,False,False,165,11,14,13,10,Ramirezmouth,54,112,0.4677871148459384
U564,8,True,False,42,4,8,11,3,North Amybury,98,173,0.5532212885154062
U565,6,True,True,146,9,9,14,14,Michaelview,66,257,0.6708683473389355
U566,2,True,False,170,11,16,4,4,Wilsonville,84,285,0.7100840336134454
U567,9,False,False,18,4,3,3,5,Perkinsview,92,189,0.5756302521008403
U568,4,False,True,158,18,2,8,8,West Duane,10,102,0.453781512605042
U569,9,False,True,9,3,9,6,11,North Steven,87,213,0.6092436974789915
U570,8,True,True,129,0,10,5,3,Jonesland,3,196,0.5854341736694678
U571,2,True,False,117,8,14,6,14,Alexanderside,52,217,0.6148459383753502
U572,6,True,True,38,10,11,16,18,New Joseland,9,26,0.3473389355742297
U573,5,True,True,159,19,17,4,17,South Rachel,16,217,0.6148459383753502
U574,4,False,True,174,6,18,2,3,West Ashleyport,84,329,0.7717086834733894
U575,7,True,True,187,8,12,10,19,Knightland,62,356,0.8095238095238095
U576,1,False,False,163,0,18,6,1,Lake Jennifer,17,108,0.46218487394957986
U577,3,False,True,194,0,8,13,5,Lake Karen,37,203,0.5952380952380952
U578,6,False,False,13,14,6,12,7,West Luisbury,26,-90,0.18487394957983194
U579,1,False,False,150,4,17,16,4,Amytown,2,-38,0.25770308123249297
U580,1,False,True,15,9,12,16,2,Christophermouth,6,-140,0.11484593837535013
U581,5,False,False,51,9,8,6,12,North John,65,130,0.49299719887955185
U582,4,True,False,103,18,7,11,10,Lake George,92,181,0.5644257703081232
U583,8,True,True,183,18,9,9,8,West Allisonview,30,201,0.592436974789916
U584,5,True,False,135,5,19,10,1,Lake Tinaton,23,83,0.4271708683473389
U585,2,True,False,182,10,5,12,2,Hillport,9,84,0.42857142857142855
U586,5,True,False,173,1,16,18,8,Ryanberg,35,126,0.48739495798319327
U587,4,False,False,112,18,11,11,2,Zacharymouth,80,68,0.4061624649859944
U588,6,False,True,199,7,3,6,1,Wilsonshire,50,265,0.6820728291316527
U589,2,True,True,77,13,5,6,1,Williamstown,88,227,0.6288515406162465
U590,3,True,True,31,3,1,2,3,Francischester,85,285,0.7100840336134454
U591,2,False,True,181,11,5,15,4,Lake Sharon,28,96,0.44537815126050423
U592,6,False,False,121,10,14,16,11,Daniellemouth,13,-24,0.2773109243697479
U593,1,False,False,152,12,10,17,7,Jeremychester,25,-11,0.29551820728291317
U594,9,False,False,59,5,14,18,2,Haleton,54,-38,0.25770308123249297
U595,3,False,False,31,18,4,6,10,Martinezport,48,25,0.34593837535014005
U596,6,True,False,57,13,1,19,1,Medinamouth,59,-15,0.28991596638655465
U597,5,False,True,55,14,4,19,13,Rodriguezfort,83,78,0.42016806722689076
U598,8,True,True,38,2,5,3,9,Fullerville,67,283,0.7072829131652661
U599,6,False,False,169,6,14,12,2,Carlahaven,76,165,0.542016806722689
U600,3,True,False,106,1,2,5,10,North Michaelton,84,321,0.7605042016806722
U601,2,False,False,88,17,19,15,2,East Timothyport,5,-161,0.08543417366946779
U602,6,True,True,191,15,3,10,14,Calderonton,41,274,0.6946778711484594
U603,2,True,False,82,17,8,11,2,New John,36,7,0.32072829131652664
U604,5,True,True,179,0,3,3,2,South Kylemouth,59,381,0.8445378151260504
U605,8,False,True,143,18,14,18,18,Gutierrezchester,81,163,0.5392156862745098
U606,4,True,True,62,12,2,1,15,Amyport,36,243,0.6512605042016807
U607,6,False,True,55,5,19,7,7,Munozton,73,165,0.542016806722689
U608,3,True,False,106,6,12,1,14,New Marissabury,93,354,0.8067226890756303
U609,8,True,False,10,5,12,4,9,Scottmouth,85,202,0.5938375350140056
U610,3,False,False,40,4,19,1,14,Port Margaretton,7,62,0.39775910364145656
U611,9,False,True,137,14,13,5,12,New Allen,97,313,0.7492997198879552
U612,9,True,True,83,12,9,9,10,Mariaport,27,137,0.5028011204481793
U613,8,True,False,47,16,15,10,5,New Williamtown,3,-66,0.2184873949579832
U614,7,True,True,90,0,10,18,11,New John,57,173,0.5532212885154062
U615,4,True,True,69,19,7,19,3,Youngview,41,-25,0.2759103641456583
U616,8,False,True,102,14,19,0,12,New Leonard,13,146,0.5154061624649859
U617,4,True,True,14,18,2,0,2,Mcculloughtown,66,170,0.5490196078431373
U618,1,False,True,135,18,18,1,19,West Jamesview,73,292,0.7198879551820728
U619,8,False,False,136,15,13,18,9,Harperstad,35,-14,0.2913165266106443
U620,8,True,False,50,19,8,13,3,Ramseymouth,21,-68,0.21568627450980393
U621,8,True,True,97,2,15,14,3,North Kathrynchester,97,242,0.6498599439775911
U622,4,False,False,174,1,7,13,15,New Pamelamouth,93,294,0.7226890756302521
U623,4,False,True,32,17,3,15,15,Reeveshaven,61,46,0.3753501400560224
U624,6,True,True,53,18,16,15,10,Port Paula,83,109,0.4635854341736695
U625,9,False,True,187,11,10,13,8,Lake Bonnie,82,254,0.6666666666666666
U626,5,True,True,113,9,18,13,11,Wheelerchester,3,73,0.41316526610644255
U627,6,False,False,168,6,15,19,0,South Terri,63,56,0.38935574229691877
U628,6,False,True,27,3,5,3,12,Cruzshire,6,106,0.45938375350140054
U629,6,True,True,103,12,15,7,0,Thomasside,98,251,0.6624649859943977
U630,8,True,True,25,6,2,0,1,Barajasshire,67,246,0.6554621848739496
U631,4,True,False,74,3,12,10,19,New Margaretfurt,14,116,0.4733893557422969
U632,5,False,False,154,2,19,6,8,Whiteheadfort,34,164,0.5406162464985994
U633,3,True,False,87,19,18,12,6,East Ashley,63,48,0.37815126050420167
U634,1,True,False,68,13,8,5,6,New Norma,12,43,0.3711484593837535
U635,8,True,True,5,9,15,19,8,East Ryanbury,70,36,0.36134453781512604
U636,9,False,False,20,1,7,13,15,West Kristinberg,69,102,0.453781512605042
U637,1,False,False,87,16,0,14,2,Jessicatown,75,29,0.35154061624649857
U638,5,True,True,85,14,1,12,6,Garciabury,23,79,0.4215686274509804
U639,2,True,False,21,7,8,3,19,Williamport,83,255,0.6680672268907563
U640,9,True,False,189,2,6,4,8,South Keithfort,96,427,0.9089635854341737
